"subject","type","item","condition","question","correct_answer","response","response_time","group_G","question_type_G","ambiguity_G","ambiguity","group","question_type"
"Non-Native 28","gp",24,"c","!","{The_director}",1,3074,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 28","gp",16,"c","!","{The_assistant}",1,2979,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 28","gp",18,"a","!","{The_father_washed_himself}",1,15127,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 28","gp",6,"a","!","{The_two_kids_fought_each_other}",1,3049,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 28","gp",21,"d","!","{Anna}",0,6773,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 28","gp",7,"b","!","{The_man_woke_himself_up}",1,4927,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 28","gp",13,"d","!","{The_boy}",1,1911,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 28","gp",23,"b","!","{The_mother_washed_herself}",1,3401,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 28","gp",3,"b","!","{The_two_journalists_met_each_other}",1,3576,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 28","gp",10,"a","!","{The_two_soldiers_fought_each_other}",1,31716,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 28","gp",2,"a","!","{The_mother_dressed_the_baby}",0,5959,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",15,"c","!","{The_boy}",1,1733,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",24,"d","!","{The_actresses}",0,2109,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",6,"b","!","{The_two_kids_fought_each_other}",1,3130,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",3,"c","!","{The_two_journalists}",0,1339,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",9,"a","!","{The_pianist_calmed_the_singer_down}",0,3503,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",16,"d","!","{The_assistant}",1,2563,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",7,"c","!","{The_lady}",1,1982,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,3428,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",5,"a","!","{The_father_washed_the_boy}",0,2151,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,3153,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",4,"d","!","{The_friend}",1,1948,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",1,"a","!","{The_lawyer_calmed_the_man_down}",0,3459,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",23,"c","!","{The_mother}",0,5783,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",14,"b","!","{The_doctor_woke_himself_up}",1,3042,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",19,"c","!","{The_basketball_player}",1,2377,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",2,"b","!","{The_mother_dressed_herself}",1,2974,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",21,"a","!","{Anna_dressed_the_child}",0,4497,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",11,"c","!","{The_friend}",1,3673,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 29","gp",12,"d","!","{The_baby}",1,1748,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",20,"d","!","{The_man}",1,1862,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",8,"d","!","{The_boy}",1,2040,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 29","gp",18,"b","!","{The_father_washed_the_baby}",0,2134,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 29","gp",13,"a","!","{The_girl_calmed_herself_down}",1,4989,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 29","gp",17,"a","!","{The_two_men_fought_each_other}",1,3605,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,5199,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 30","gp",8,"a","!","{Mary_dressed_the_boy}",0,2870,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",6,"c","!","{The_neighbour}",1,2960,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",11,"d","!","{The_friend}",1,2181,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",20,"a","!","{The_two_friends_met_the_man}",0,6710,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",17,"b","!","{The_two_men_fought_each_other}",1,5658,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 30","gp",3,"d","!","{The_president}",1,2924,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",16,"a","!","{The_researcher_woke_himself_up}",1,4853,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",15,"d","!","{The_boy}",1,4282,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",12,"a","!","{The_nurse_washed_the_baby}",0,4048,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",13,"b","!","{The_girl_calmed_herself_down}",1,4287,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 30","gp",21,"b","!","{Anna_dressed_the_child}",0,5530,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 30","gp",10,"c","!","{The_two_soldiers}",0,6938,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",4,"a","!","{The_two_children_hugged_each_other}",1,5979,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,3845,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 30","gp",19,"d","!","{The_basketball_player}",1,3359,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",22,"c","!","{The_two_footballers}",0,3225,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",18,"c","!","{The_father}",0,3287,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",2,"c","!","{The_mother}",0,2848,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",24,"a","!","{The_two_actresses_met_each_other}",1,5746,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 30","gp",23,"d","!","{The_child}",1,2206,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",7,"d","!","{The_lady}",1,3274,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 30","gp",14,"c","!","{The_nurse}",1,2603,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 30","gp",5,"b","!","{The_father_washed_himself}",1,4718,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",23,"a","!","{The_mother_washed_the_child}",0,4024,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",17,"c","!","{The_terrorist}",1,2608,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",11,"a","!","{The_lady_woke_herself_up}",1,4874,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",16,"b","!","{The_researcher_woke_himself_up}",1,5252,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",15,"a","!","{The_aunt_dressed_herself}",1,5692,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",24,"b","!","{The_two_actresses_met_each_other}",1,4455,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",10,"d","!","{The_two_soldiers}",0,3122,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",22,"d","!","{The_coach}",1,1785,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",7,"a","!","{The_man_woke_himself_up}",1,4658,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",13,"c","!","{The_girl}",0,3320,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",4,"b","!","{The_two_children_hugged_each_other}",1,8108,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",12,"b","!","{The_nurse_washed_the_baby}",0,3584,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",6,"d","!","{The_neighbour}",1,2595,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",19,"a","!","{The_coach_calmed_the_basketball_player_down}",0,3693,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",3,"a","!","{The_two_journalists_met_the_president}",0,4422,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 31","gp",18,"d","!","{The_baby}",1,6588,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",9,"c","!","{The_pianist}",0,1916,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",2,"d","!","{The_baby}",1,2040,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",14,"d","!","{The_nurse}",1,2285,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 31","gp",20,"b","!","{The_two_friends_met_the_man}",0,7358,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 31","gp",5,"c","!","{The_boy}",1,3780,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",21,"c","!","{Anna}",0,2180,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",1,"c","!","{The_lawyer}",0,2042,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 31","gp",8,"b","!","{Mary_dressed_herself}",1,2802,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",19,"b","!","{The_coach_calmed_himself_down}",1,6450,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",20,"c","!","{The_man}",1,1854,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 32","gp",17,"d","!","{The_terrorist}",1,1456,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",1,"d","!","{The_man}",1,3443,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",11,"b","!","{The_lady_woke_herself_up}",1,4654,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",5,"d","!","{The_boy}",1,2548,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",9,"d","!","{The_singer}",1,3645,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",6,"a","!","{The_two_kids_fought_each_other}",1,4547,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",21,"d","!","{The_child}",1,1846,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",3,"b","!","{The_two_journalists_met_the_president}",0,4469,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",7,"b","!","{The_man_woke_himself_up}",1,3432,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",15,"b","!","{The_aunt_dressed_herself}",1,3327,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",24,"c","!","{The_director}",1,1989,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 32","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,4131,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",23,"b","!","{The_mother_washed_the_child}",0,2033,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 32","gp",14,"a","!","{The_doctor_woke_himself_up}",1,4364,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",8,"c","!","{Mary}",0,3162,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 32","gp",10,"a","!","{The_two_soldiers_fought_each_other}",1,4511,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",4,"c","!","{The_friend}",1,4056,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 32","gp",12,"c","!","{The_baby}",1,2042,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 32","gp",2,"a","!","{The_mother_dressed_the_baby}",0,2412,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",18,"a","!","{The_father_washed_the_baby}",0,2712,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 32","gp",13,"d","!","{The_boy}",1,1838,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 32","gp",16,"c","!","{The_assistant}",1,3333,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",18,"b","!","{The_father_washed_himself}",1,5955,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",21,"a","!","{Anna_dressed_herself}",1,3622,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",5,"a","!","{The_father_washed_the_boy}",0,2603,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",8,"d","!","{The_boy}",1,1714,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 33","gp",19,"c","!","{The_coach}",0,3189,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",1,"a","!","{The_lawyer_calmed_the_man_down}",0,3221,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",24,"d","!","{The_director}",1,2172,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 33","gp",14,"b","!","{The_doctor_woke_himself_up}",1,4305,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",13,"a","!","{The_girl_calmed_the_boy_down}",0,2418,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",20,"d","!","{The_man}",1,1991,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 33","gp",3,"c","!","{The_two_journalists}",0,1600,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",23,"c","!","{The_mother}",0,1978,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",15,"c","!","{The_aunt}",0,1393,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",6,"b","!","{The_two_kids_fought_each_other}",1,5446,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",9,"a","!","{The_pianist_calmed_the_singer_down}",0,3272,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,6000,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",16,"d","!","{The_assistant}",1,6761,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 33","gp",2,"b","!","{The_mother_dressed_herself}",1,3681,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,4208,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 33","gp",11,"c","!","{The_friend}",1,1683,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",7,"c","!","{The_man}",0,1977,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 33","gp",17,"a","!","{The_two_men_fought_the_terrorist}",0,10979,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 33","gp",4,"d","!","{The_friend}",1,2329,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 33","gp",12,"d","!","{The_baby}",1,1666,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",6,"c","!","{The_two_kids}",0,2846,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",20,"a","!","{The_two_friends_met_the_man}",0,4135,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",11,"d","!","{The_friend}",1,1741,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",10,"c","!","{The_two_soldiers}",0,2001,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",8,"a","!","{Mary_dressed_herself}",1,6269,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",12,"a","!","{The_nurse_washed_the_baby}",0,2524,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",21,"b","!","{Anna_dressed_herself}",1,2026,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 34","gp",13,"b","!","{The_girl_calmed_herself_down}",1,4124,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 34","gp",7,"d","!","{The_lady}",1,1944,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",23,"d","!","{The_child}",1,1453,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",2,"c","!","{The_baby}",1,3318,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",14,"c","!","{The_doctor}",0,2520,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",24,"a","!","{The_two_actresses_met_each_other}",1,3565,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",15,"d","!","{The_boy}",1,1371,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,5004,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 34","gp",16,"a","!","{The_researcher_woke_the_assistant_up}",0,2864,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",22,"c","!","{The_coach}",1,3116,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",5,"b","!","{The_father_washed_himself}",1,4079,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 34","gp",17,"b","!","{The_two_men_fought_each_other}",1,2848,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 34","gp",3,"d","!","{The_president}",1,1848,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",19,"d","!","{The_basketball_player}",1,2112,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 34","gp",4,"a","!","{The_two_children_hugged_each_other}",1,3826,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 34","gp",18,"c","!","{The_father}",0,1452,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 34","gp",1,"b","!","{The_lawyer_calmed_the_man_down}",0,3514,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 35","gp",19,"a","!","{The_coach_calmed_himself_down}",1,5950,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 35","gp",17,"c","!","{The_two_men}",0,3710,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 35","gp",2,"d","!","{The_baby}",1,2260,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 35","gp",14,"d","!","{The_nurse}",1,2529,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 35","gp",24,"b","!","{The_two_actresses_met_each_other}",1,5574,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 35","gp",12,"b","!","{The_nurse_washed_the_baby}",0,2915,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 35","gp",18,"d","!","{The_baby}",1,1853,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
